
4/18/2019, 14:16:58 ;01, 37.34631,0;02, .000000466108,0;03, .3448042,0;04, 21.43059,0;05, 20.29412,0;
4/18/2019, 14:16:59 ;01, 37.34631,0;02, .000000466108,0;03, .3448042,0;04, 21.43059,0;05, 20.29412,0;
4/18/2019, 14:17:00 ;01, 37.34631,0;02, .0000005718859,0;03, .3448042,0;04, 21.48669,0;05, 20.29412,0;
4/18/2019, 14:17:01 ;01, 37.36718,0;02, .0000006528453,0;03, .3448042,0;04, 21.43059,0;05, 20.29693,0;
4/18/2019, 14:17:02 ;01, 37.36718,0;02, .0000006528453,0;03, .3448042,0;04, 21.43059,0;05, 20.29693,0;
4/18/2019, 14:17:03 ;01, 37.36718,0;02, .0000005768319,0;03, .3448042,0;04, 21.52409,0;05, 20.29974,0;
4/18/2019, 14:17:04 ;01, 37.33936,0;02, .0000004945368,0;03, .3448042,0;04, 21.44929,0;05, 20.30255,0;
4/18/2019, 14:17:05 ;01, 37.33936,0;02, .0000004945368,0;03, .3448042,0;04, 21.44929,0;05, 20.30255,0;
4/18/2019, 14:17:06 ;01, 37.34631,0;02, .0000005407547,0;03, .3448042,0;04, 21.54279,0;05, 20.36995,0;
4/18/2019, 14:17:07 ;01, 37.3324,0;02, .0000005700423,0;03, .3448042,0;04, 21.44929,0;05, 20.29412,0;
4/18/2019, 14:17:08 ;01, 37.33936,0;02, .0000006327808,0;03, .3448042,0;04, 21.59889,0;05, 20.38118,0;
4/18/2019, 14:17:09 ;01, 37.35326,0;02, .0000005263965,0;03, .3448042,0;04, 21.59889,0;05, 20.39803,0;
4/18/2019, 14:17:10 ;01, 37.35326,0;02, .0000005263965,0;03, .3448042,0;04, 21.59889,0;05, 20.39803,0;
4/18/2019, 14:17:11 ;01, 37.35326,0;02, .0000003722046,0;03, .3448042,0;04, 21.58019,0;05, 20.36714,0;
4/18/2019, 14:17:12 ;01, 37.34631,0;02, .000000439787,0;03, .3499466,0;04, 21.56149,0;05, 20.39803,0;
4/18/2019, 14:17:13 ;01, 37.34631,0;02, .000000439787,0;03, .3499466,0;04, 21.56149,0;05, 20.39803,0;
4/18/2019, 14:17:14 ;01, 37.3324,0;02, .0000004591367,0;03, .3448042,0;04, 21.56149,0;05, 20.3531,0;
4/18/2019, 14:17:15 ;01, 37.33936,0;02, .0000003500541,0;03, .3448042,0;04, 21.56149,0;05, 20.34467,0;
4/18/2019, 14:17:16 ;01, 37.33936,0;02, .0000003500541,0;03, .3448042,0;04, 21.56149,0;05, 20.34467,0;
4/18/2019, 14:17:17 ;01, 37.3324,0;02, .0000002789299,0;03, .3448042,0;04, 21.52409,0;05, 20.39803,0;
4/18/2019, 14:17:18 ;01, 37.35326,0;02, .0000003860794,0;03, .3499466,0;04, 21.52409,0;05, 20.33625,0;
4/18/2019, 14:17:19 ;01, 37.34631,0;02, .0000004571638,0;03, .3499466,0;04, 21.50539,0;05, 20.32782,0;
4/18/2019, 14:17:20 ;01, 37.33936,0;02, .0000004945368,0;03, .3448042,0;04, 21.48669,0;05, 20.32221,0;
4/18/2019, 14:17:21 ;01, 37.33936,0;02, .0000004945368,0;03, .3448042,0;04, 21.48669,0;05, 20.32221,0;
4/18/2019, 14:17:22 ;01, 37.33936,0;02, .0000004772781,0;03, .3448042,0;04, 21.59889,0;05, 20.3896,0;
4/18/2019, 14:17:23 ;01, 37.35326,0;02, .0000005202005,0;03, .3448042,0;04, 21.43059,0;05, 20.29693,0;
4/18/2019, 14:17:24 ;01, 37.35326,0;02, .0000005202005,0;03, .3448042,0;04, 21.43059,0;05, 20.29693,0;
4/18/2019, 14:17:25 ;01, 37.34631,0;02, .000000424439,0;03, .3448042,0;04, 21.43059,0;05, 20.29974,0;
4/18/2019, 14:17:26 ;01, 37.36022,0;02, .0000005597055,0;03, .3448042,0;04, 21.44929,0;05, 20.30536,0;
4/18/2019, 14:17:27 ;01, 37.36022,0;02, .0000005597055,0;03, .3448042,0;04, 21.44929,0;05, 20.30536,0;
4/18/2019, 14:17:28 ;01, 37.36022,0;02, .00000050367,0;03, .3448042,0;04, 21.43059,0;05, 20.30817,0;
4/18/2019, 14:17:29 ;01, 37.35326,0;02, .0000007231384,0;03, .3448042,0;04, 21.56149,0;05, 20.31378,0;
4/18/2019, 14:17:30 ;01, 37.34631,0;02, .0000006423887,0;03, .3448042,0;04, 21.44929,0;05, 20.31659,0;
4/18/2019, 14:17:31 ;01, 37.33936,0;02, .0000005190817,0;03, .3448042,0;04, 21.58019,0;05, 20.3896,0;
4/18/2019, 14:17:32 ;01, 37.33936,0;02, .0000005190817,0;03, .3448042,0;04, 21.58019,0;05, 20.3896,0;
4/18/2019, 14:17:33 ;01, 37.34631,0;02, .0000007115568,0;03, .3499466,0;04, 21.46799,0;05, 20.32782,0;
4/18/2019, 14:17:34 ;01, 37.36022,0;02, .0000008720967,0;03, .3499466,0;04, 21.59889,0;05, 20.39803,0;
4/18/2019, 14:17:35 ;01, 37.36022,0;02, .0000008720967,0;03, .3499466,0;04, 21.59889,0;05, 20.39803,0;
4/18/2019, 14:17:36 ;01, 37.34631,0;02, .0000006451609,0;03, .3499466,0;04, 21.63629,0;05, 20.34187,0;
4/18/2019, 14:17:37 ;01, 37.31849,0;02, .0000005645462,0;03, .3448042,0;04, 21.54279,0;05, 20.35872,0;
4/18/2019, 14:17:38 ;01, 37.31849,0;02, .0000005645462,0;03, .3448042,0;04, 21.54279,0;05, 20.35872,0;
4/18/2019, 14:17:39 ;01, 37.33936,0;02, .0000006706525,0;03, .3448042,0;04, 21.52409,0;05, 20.33344,0;
4/18/2019, 14:17:40 ;01, 37.33936,0;02, .0000006706525,0;03, .3448042,0;04, 21.52409,0;05, 20.33344,0;
4/18/2019, 14:17:41 ;01, 37.33936,0;02, .0000005567012,0;03, .3499466,0;04, 21.50539,0;05, 20.32782,0;
4/18/2019, 14:17:42 ;01, 37.3324,0;02, .0000005579011,0;03, .3448042,0;04, 21.48669,0;05, 20.32501,0;
4/18/2019, 14:17:43 ;01, 37.3324,0;02, .0000005579011,0;03, .3448042,0;04, 21.48669,0;05, 20.32501,0;
4/18/2019, 14:17:44 ;01, 37.32544,0;02, .0000004977409,0;03, .3499466,0;04, 21.46799,0;05, 20.31659,0;
4/18/2019, 14:17:45 ;01, 37.33936,0;02, .0000005390114,0;03, .3448042,0;04, 21.43059,0;05, 20.31097,0;
4/18/2019, 14:17:46 ;01, 37.33936,0;02, .0000005390114,0;03, .3448042,0;04, 21.43059,0;05, 20.31097,0;
4/18/2019, 14:17:47 ;01, 37.32544,0;02, .0000009242913,0;03, .3499466,0;04, 21.46799,0;05, 20.30817,0;
4/18/2019, 14:17:48 ;01, 37.32544,0;02, .0000005042122,0;03, .3499466,0;04, 21.44929,0;05, 20.39803,0;
4/18/2019, 14:17:49 ;01, 37.32544,0;02, .0000005042122,0;03, .3499466,0;04, 21.44929,0;05, 20.39803,0;
4/18/2019, 14:17:50 ;01, 37.33936,0;02, .0000005343891,0;03, .3448042,0;04, 21.43059,0;05, 20.30536,0;
4/18/2019, 14:17:51 ;01, 37.33936,0;02, .0000005343891,0;03, .3448042,0;04, 21.43059,0;05, 20.30536,0;
4/18/2019, 14:17:52 ;01, 37.35326,0;02, .0000004897692,0;03, .3448042,0;04, 21.44929,0;05, 20.3194,0;
4/18/2019, 14:17:53 ;01, 37.35326,0;02, .0000006246595,0;03, .3448042,0;04, 21.58019,0;05, 20.39241,0;
